"Date";"ProductName";"StockEOD";"DeliveryFromProduction";"Rejection";"StartupLoss";"Obsoletes";"InBackorder"
"2019-04-29";"Fressie Orange/Mango PET";98032;0;0;0;0;0
"2019-04-29";"Fressie Orange/Mango+C 1L";216639;0;0;0;0;0
"2019-04-30";"Fressie Orange 1 liter";503503;0;0;0;0;0
"2019-04-30";"Fressie Orange/Mango 1 liter";18645;0;0;0;0;0
"2019-04-30";"Fressie Orange/C-power PET";48170;0;0;0;0;0
"2019-04-30";"Fressie Orange PET";170729;0;0;0;0;0
"2019-04-30";"Fressie Orange/Mango PET";98032;0;0;0;0;0
"2019-04-30";"Fressie Orange/Mango+C 1L";216639;0;0;0;0;0
"2019-05-01";"Fressie Orange 1 liter";1165819;719596;0;280;0;0
"2019-05-01";"Fressie Orange/Mango 1 liter";13845;0;0;0;0;0
"2019-05-01";"Fressie Orange/C-power PET";45290;0;0;0;0;0
"2019-05-01";"Fressie Orange PET";136169;0;0;0;0;0
"2019-05-01";"Fressie Orange/Mango PET";86512;0;0;0;0;0
"2019-05-01";"Fressie Orange/Mango+C 1L";216639;0;0;0;0;0
"2019-05-02";"Fressie Orange 1 liter";1141819;0;0;0;0;0
"2019-05-02";"Fressie Orange/Mango 1 liter";13845;0;0;0;0;0
"2019-05-02";"Fressie Orange/C-power PET";36650;0;0;0;0;0
"2019-05-02";"Fressie Orange PET";113129;0;0;0;0;0
"2019-05-02";"Fressie Orange/Mango PET";74992;0;0;0;0;0
"2019-05-02";"Fressie Orange/Mango+C 1L";193239;0;0;0;0;0
"2019-05-03";"Fressie Orange 1 liter";1056019;0;0;0;0;0
"2019-05-03";"Fressie Orange/Mango 1 liter";13845;0;0;0;0;0
"2019-05-03";"Fressie Orange/C-power PET";36650;0;0;0;0;0
"2019-05-03";"Fressie Orange PET";55529;0;0;0;0;0
"2019-05-03";"Fressie Orange/Mango PET";74992;0;0;0;0;0
"2019-05-03";"Fressie Orange/Mango+C 1L";193239;0;0;0;0;0
"2019-05-06";"Fressie Orange 1 liter";1056019;0;0;0;0;0
"2019-05-06";"Fressie Orange/Mango 1 liter";13845;0;0;0;0;0
"2019-05-06";"Fressie Orange/C-power PET";36650;0;0;0;0;0
"2019-05-06";"Fressie Orange PET";735912;681316;0;933;0;0
"2019-05-06";"Fressie Orange/Mango PET";74992;0;0;0;0;0
"2019-05-06";"Fressie Orange/Mango+C 1L";193239;0;0;0;0;0
"2019-05-07";"Fressie Orange 1 liter";1011019;0;0;0;0;0
"2019-05-07";"Fressie Orange/Mango 1 liter";10845;0;0;0;0;0
"2019-05-07";"Fressie Orange/C-power PET";76430;40713;0;933;0;0
"2019-05-07";"Fressie Orange PET";707112;0;0;0;0;0
"2019-05-07";"Fressie Orange/Mango PET";72112;0;0;0;0;0
"2019-05-07";"Fressie Orange/Mango+C 1L";193239;0;0;0;0;0
"2019-05-08";"Fressie Orange 1 liter";774619;0;0;0;0;0
"2019-05-08";"Fressie Orange/Mango 1 liter";10845;0;0;0;0;0
"2019-05-08";"Fressie Orange/C-power PET";76430;0;0;0;0;0
"2019-05-08";"Fressie Orange PET";646632;0;0;0;0;0
"2019-05-08";"Fressie Orange/Mango PET";60592;0;0;0;0;0
"2019-05-08";"Fressie Orange/Mango+C 1L";193239;0;0;0;0;0
"2019-05-09";"Fressie Orange 1 liter";738019;0;0;0;0;0
"2019-05-09";"Fressie Orange/Mango 1 liter";10845;0;0;0;0;0
"2019-05-09";"Fressie Orange/C-power PET";66925;0;0;0;9505;0
"2019-05-09";"Fressie Orange PET";620712;0;0;0;0;0
"2019-05-09";"Fressie Orange/Mango PET";60592;0;0;0;0;0
"2019-05-09";"Fressie Orange/Mango+C 1L";163239;0;0;0;0;0
"2019-05-10";"Fressie Orange 1 liter";688819;0;0;0;0;0
"2019-05-10";"Fressie Orange/Mango 1 liter";21350;18585;0;280;0;0
"2019-05-10";"Fressie Orange/C-power PET";61165;0;0;0;0;0
"2019-05-10";"Fressie Orange PET";542952;0;0;0;0;0
"2019-05-10";"Fressie Orange/Mango PET";49072;0;0;0;0;0
"2019-05-10";"Fressie Orange/Mango+C 1L";163239;0;0;0;0;0
"2019-05-13";"Fressie Orange 1 liter";688819;0;0;0;0;0
"2019-05-13";"Fressie Orange/Mango 1 liter";21350;0;0;0;0;0
"2019-05-13";"Fressie Orange/C-power PET";58285;0;0;0;0;0
"2019-05-13";"Fressie Orange PET";508392;0;0;0;0;0
"2019-05-13";"Fressie Orange/Mango PET";49072;0;0;0;0;0
"2019-05-13";"Fressie Orange/Mango+C 1L";163239;0;0;0;0;0
"2019-05-14";"Fressie Orange 1 liter";652819;0;0;0;0;0
"2019-05-14";"Fressie Orange/Mango 1 liter";19550;0;0;0;0;0
"2019-05-14";"Fressie Orange/C-power PET";58285;0;0;0;0;0
"2019-05-14";"Fressie Orange PET";508392;0;0;0;0;0
"2019-05-14";"Fressie Orange/Mango PET";43312;0;0;0;0;0
"2019-05-14";"Fressie Orange/Mango+C 1L";163239;0;0;0;0;0
"2019-05-15";"Fressie Orange 1 liter";649219;0;0;0;0;0
"2019-05-15";"Fressie Orange/Mango 1 liter";19550;0;0;0;0;0
"2019-05-15";"Fressie Orange/C-power PET";58285;0;0;0;0;0
"2019-05-15";"Fressie Orange PET";476712;0;0;0;0;0
"2019-05-15";"Fressie Orange/Mango PET";37552;0;0;0;0;0
"2019-05-15";"Fressie Orange/Mango+C 1L";265519;126830;0;280;24270;0
"2019-05-16";"Fressie Orange 1 liter";602419;0;0;0;0;0
"2019-05-16";"Fressie Orange/Mango 1 liter";19550;0;0;0;0;0
"2019-05-16";"Fressie Orange/C-power PET";49645;0;0;0;0;0
"2019-05-16";"Fressie Orange PET";476712;0;0;0;0;0
"2019-05-16";"Fressie Orange/Mango PET";37552;0;0;0;0;0
"2019-05-16";"Fressie Orange/Mango+C 1L";213319;0;0;0;0;0
"2019-05-17";"Fressie Orange 1 liter";602419;0;0;0;0;0
"2019-05-17";"Fressie Orange/Mango 1 liter";16550;0;0;0;0;0
"2019-05-17";"Fressie Orange/C-power PET";49645;0;0;0;0;0
"2019-05-17";"Fressie Orange PET";468072;0;0;0;0;0
"2019-05-17";"Fressie Orange/Mango PET";26032;0;0;0;0;0
"2019-05-17";"Fressie Orange/Mango+C 1L";213319;0;0;0;0;0
"2019-05-20";"Fressie Orange 1 liter";539419;0;0;0;0;0
"2019-05-20";"Fressie Orange/Mango 1 liter";16550;0;0;0;0;0
"2019-05-20";"Fressie Orange/C-power PET";49645;0;0;0;0;0
"2019-05-20";"Fressie Orange PET";442152;0;0;0;0;0
"2019-05-20";"Fressie Orange/Mango PET";124965;99866;0;933;0;0
"2019-05-20";"Fressie Orange/Mango+C 1L";213319;0;0;0;0;0
"2019-05-21";"Fressie Orange 1 liter";539419;0;0;0;0;0
"2019-05-21";"Fressie Orange/Mango 1 liter";16550;0;0;0;0;0
"2019-05-21";"Fressie Orange/C-power PET";46765;0;0;0;0;0
"2019-05-21";"Fressie Orange PET";1079778;63856;0;933;0;0
"2019-05-21";"Fressie Orange/Mango PET";124965;0;0;0;0;0
"2019-05-21";"Fressie Orange/Mango+C 1L";205519;0;0;0;0;0
"2019-05-22";"Fressie Orange 1 liter";539419;0;0;0;0;0
"2019-05-22";"Fressie Orange/Mango 1 liter";9950;0;0;0;0;0
"2019-05-22";"Fressie Orange/C-power PET";41005;0;0;0;0;0
"2019-05-22";"Fressie Orange PET";1022178;0;0;0;0;0
"2019-05-22";"Fressie Orange/Mango PET";124965;0;0;0;0;0
"2019-05-22";"Fressie Orange/Mango+C 1L";205519;0;0;0;0;0
"2019-05-23";"Fressie Orange 1 liter";455419;0;0;0;0;0
"2019-05-23";"Fressie Orange/Mango 1 liter";9950;0;0;0;0;0
"2019-05-23";"Fressie Orange/C-power PET";41005;0;0;0;0;0
"2019-05-23";"Fressie Orange PET";1004898;0;0;0;0;0
"2019-05-23";"Fressie Orange/Mango PET";116325;0;0;0;0;0
"2019-05-23";"Fressie Orange/Mango+C 1L";167119;0;0;0;0;0
"2019-05-24";"Fressie Orange 1 liter";455419;0;0;0;0;0
"2019-05-24";"Fressie Orange/Mango 1 liter";9950;0;0;0;0;0
"2019-05-24";"Fressie Orange/C-power PET";29485;0;0;0;0;0
"2019-05-24";"Fressie Orange PET";1004898;0;0;0;0;0
"2019-05-24";"Fressie Orange/Mango PET";110565;0;0;0;0;0
"2019-05-24";"Fressie Orange/Mango+C 1L";167119;0;0;0;0;0
"2019-05-27";"Fressie Orange 1 liter";318019;0;0;0;0;0
"2019-05-27";"Fressie Orange/Mango 1 liter";9950;0;0;0;0;0
"2019-05-27";"Fressie Orange/C-power PET";26605;0;0;0;0;0
"2019-05-27";"Fressie Orange PET";1004898;0;0;0;0;0
"2019-05-27";"Fressie Orange/Mango PET";101925;0;0;0;0;0
"2019-05-27";"Fressie Orange/Mango+C 1L";167119;0;0;0;0;0
"2019-05-28";"Fressie Orange 1L";541283;223544;0;280;0;0
"2019-05-28";"Fressie Orange/Mango 1L";9950;0;0;0;0;0
"2019-05-28";"Fressie Orange/C-power PET";26605;0;0;0;0;0
"2019-05-28";"Fressie Orange PET";941538;0;0;0;0;0
"2019-05-28";"Fressie Orange/Mango PET";90405;0;0;0;0;0
"2019-05-28";"Fressie Orange/Mango+C 1L";167119;0;0;0;0;0
"2019-05-29";"Fressie Orange 1 liter";541283;0;0;0;0;0
"2019-05-29";"Fressie Orange/Mango 1 liter";33746;28876;0;280;0;0
"2019-05-29";"Fressie Orange/C-power PET";46579;26667;0;933;0;0
"2019-05-29";"Fressie Orange PET";932898;0;0;0;0;0
"2019-05-29";"Fressie Orange/Mango PET";90405;0;0;0;0;0
"2019-05-29";"Fressie Orange/Mango+C 1L";162919;0;0;0;0;0
"2019-05-30";"Fressie Orange 1 liter";541283;0;0;0;0;0
"2019-05-30";"Fressie Orange/Mango 1 liter";33746;0;0;0;0;0
"2019-05-30";"Fressie Orange/C-power PET";46579;0;0;0;0;0
"2019-05-30";"Fressie Orange PET";904098;0;0;0;0;0
"2019-05-30";"Fressie Orange/Mango PET";70245;0;0;0;0;0
"2019-05-30";"Fressie Orange/Mango+C 1L";155119;0;0;0;0;0
"2019-05-31";"Fressie Orange 1 liter";541283;0;0;0;0;0
"2019-05-31";"Fressie Orange/Mango 1 liter";33746;0;0;0;0;0
"2019-05-31";"Fressie Orange/C-power P";46579;0;0;0;0;0
"2019-05-31";"Fressie Orange P";904098;0;0;0;0;0
"2019-05-31";"Fressie Orange/Mango P";70245;0;0;0;0;0
"2019-05-31";"Fressie Orange/Mango+C 1L";155119;0;0;0;0;0
"2019-06-03";"Fressie Orange 1 liter";477083;0;0;0;0;0
"2019-06-03";"Fressie Orange/Mango 1 liter";29546;0;0;0;0;0
"2019-06-03";"Fressie Orange/C-power PET";46579;0;0;0;0;0
"2019-06-03";"Fressie Orange PET";904098;0;0;0;0;0
"2019-06-03";"Fressie Orange/Mango PET";70245;0;0;0;0;0
"2019-06-03";"Fressie Orange/Mango+C 1L";155119;0;0;0;0;0
"2019-06-04";"Fressie Orange 1 liter";477083;0;0;0;0;0
"2019-06-04";"Fressie Orange/Mango 1 liter";25946;0;0;0;0;0
"2019-06-04";"Fressie Orange/C-power PET";37939;0;0;0;0;0
"2019-06-04";"Fressie Orange PET";858018;0;0;0;0;0
"2019-06-04";"Fressie Orange/Mango PET";182699;113388;0;933;0;0
"2019-06-04";"Fressie Orange/Mango+C 1L";106750;0;0;0;28569;0
"2019-06-05";"Fressie Orange 1 liter";477083;0;0;0;0;0
"2019-06-05";"Fressie Orange/Mango 1 liter";25946;0;0;0;0;0
"2019-06-05";"Fressie Orange/C-power PET";37939;0;0;0;0;0
"2019-06-05";"Fressie Orange PET";817698;0;0;0;0;0
"2019-06-05";"Fressie Orange/Mango PET";168299;0;0;0;0;0
"2019-06-05";"Fressie Orange/Mango+C 1L";154411;47941;0;280;0;0
"2019-06-06";"Fressie Orange 1 liter";360683;0;0;0;0;0
"2019-06-06";"Fressie Orange/Mango 1 liter";24146;0;0;0;0;0
"2019-06-06";"Fressie Orange/C-power PET";37939;0;0;0;0;0
"2019-06-06";"Fressie Orange PET";817698;0;0;0;0;0
"2019-06-06";"Fressie Orange/Mango PET";148139;0;0;0;0;0
"2019-06-06";"Fressie Orange/Mango+C 1L";154411;0;0;0;0;0
"2019-06-07";"Fressie Orange 1 liter";360683;0;0;0;0;0
"2019-06-07";"Fressie Orange/Mango 1 liter";24146;0;0;0;0;0
"2019-06-07";"Fressie Orange/C-power PET";37939;0;0;0;0;0
"2019-06-07";"Fressie Orange PET";745698;0;0;0;0;0
"2019-06-07";"Fressie Orange/Mango PET";148139;0;0;0;0;0
"2019-06-07";"Fressie Orange/Mango+C 1L";154411;0;0;0;0;0
"2019-06-10";"Fressie Orange 1 liter";177664;0;0;0;137419;0
"2019-06-10";"Fressie Orange/Mango 1 liter";24146;0;0;0;0;0
"2019-06-10";"Fressie Orange/C-power PET";29299;0;0;0;0;0
"2019-06-10";"Fressie Orange PET";745698;0;0;0;0;0
"2019-06-10";"Fressie Orange/Mango PET";148139;0;0;0;0;0
"2019-06-10";"Fressie Orange/Mango+C 1L";139411;0;0;0;0;0
"2019-06-11";"Fressie Orange 1 liter";73864;0;0;0;0;0
"2019-06-11";"Fressie Orange/Mango 1 liter";22346;0;0;0;0;0
"2019-06-11";"Fressie Orange/C-power PET";26419;0;0;0;0;0
"2019-06-11";"Fressie Orange PET";1287789;589104;0;933;0;0
"2019-06-11";"Fressie Orange/Mango PET";148139;0;0;0;0;0
"2019-06-11";"Fressie Orange/Mango+C 1L";139411;0;0;0;0;0
"2019-06-12";"Fressie Orange 1 liter";32464;0;0;0;0;0
"2019-06-12";"Fressie Orange/Mango 1 liter";18746;0;0;0;0;0
"2019-06-12";"Fressie Orange/C-power PET";26419;0;0;0;0;0
"2019-06-12";"Fressie Orange PET";1256109;0;0;0;0;0
"2019-06-12";"Fressie Orange/Mango PET";133739;0;0;0;0;0
"2019-06-12";"Fressie Orange/Mango+C 1L";132811;0;0;0;0;0
"2019-06-13";"Fressie Orange 1 liter";32464;0;0;0;0;0
"2019-06-13";"Fressie Orange/Mango 1 liter";18746;0;0;0;0;0
"2019-06-13";"Fressie Orange/C-power PET";26419;0;0;0;0;0
"2019-06-13";"Fressie Orange PET";1225797;0;0;0;30312;0
"2019-06-13";"Fressie Orange/Mango PET";119339;0;0;0;0;0
"2019-06-13";"Fressie Orange/Mango+C 1L";132811;0;0;0;0;0
"2019-06-14";"Fressie Orange 1 liter";32464;0;0;0;0;0
"2019-06-14";"Fressie Orange/Mango 1 liter";18746;0;0;0;0;0
"2019-06-14";"Fressie Orange/C-power PET";25734;0;0;0;685;0
"2019-06-14";"Fressie Orange PET";1179717;0;0;0;0;0
"2019-06-14";"Fressie Orange/Mango PET";119339;0;0;0;0;0
"2019-06-14";"Fressie Orange/Mango+C 1L";116611;0;0;0;0;0
"2019-06-17";"Fressie Orange 1 liter";0;0;0;0;0;0
"2019-06-17";"Fressie Orange/Mango 1 liter";16346;0;0;0;0;0
"2019-06-17";"Fressie Orange/C-power PET";25734;0;0;0;0;0
"2019-06-17";"Fressie Orange PET";1073157;0;0;0;0;0
"2019-06-17";"Fressie Orange/Mango PET";119339;0;0;0;0;0
"2019-06-17";"Fressie Orange/Mango+C 1L";109411;0;0;0;0;0
"2019-06-18";"Fressie Orange 1 liter";696125;728741;0;280;0;12536
"2019-06-18";"Fressie Orange/Mango 1 liter";8546;0;0;0;0;0
"2019-06-18";"Fressie Orange/C-power PET";51467;26667;0;933;0;0
"2019-06-18";"Fressie Orange PET";1073157;0;0;0;0;0
"2019-06-18";"Fressie Orange/Mango PET";113579;0;0;0;0;0
"2019-06-18";"Fressie Orange/Mango+C 1L";109411;0;0;0;0;0
"2019-06-19";"Fressie 0range 1 liter";696125;0;0;0;0;0
"2019-06-19";"Fressie 0range/Mango 1 liter";28766;20500;0;280;0;0
"2019-06-19";"Fressie 0range/C-power PET";51467;0;0;0;0;0
"2019-06-19";"Fressie 0range PET";989637;0;0;0;0;0
"2019-06-19";"Fressie 0range/Mango PET";113579;0;0;0;0;0
"2019-06-19";"Fressie 0range/Mango+C 1L";109411;0;0;0;0;0
"2019-06-20";"Fressie Orange 1 liter";673925;0;0;0;0;0
"2019-06-20";"Fressie Orange/Mango 1 liter";28766;0;0;0;0;0
"2019-06-20";"Fressie Orange/C-power PET";45707;0;0;0;0;0
"2019-06-20";"Fressie Orange PET";957957;0;0;0;0;0
"2019-06-20";"Fressie Orange/Mango PET";84779;0;0;0;0;0
"2019-06-20";"Fressie Orange/Mango+C 1L";109411;0;0;0;0;0
"2019-06-21";"Fressie Orange 1 liter";643925;0;0;0;0;0
"2019-06-21";"Fressie Orange/Mango 1 liter";27566;0;0;0;0;0
"2019-06-21";"Fressie Orange/C-power PET";39947;0;0;0;0;0
"2019-06-21";"Fressie Orange PET";957957;0;0;0;0;0
"2019-06-21";"Fressie Orange/Mango PET";84779;0;0;0;0;0
"2019-06-21";"Fressie Orange/Mango+C 1L";82411;0;0;0;0;0
"2019-06-24";"Fressie Orange 1 liter";620525;0;0;0;0;0
"2019-06-24";"Fressie Orange/Mango 1 liter";27566;0;0;0;0;0
"2019-06-24";"Fressie Orange/C-power PET";39947;0;0;0;0;0
"2019-06-24";"Fressie Orange PET";957957;0;0;0;0;0
"2019-06-24";"Fressie Orange/Mango PET";61739;0;0;0;0;0
"2019-06-24";"Fressie Orange/Mango+C 1L";47661;0;0;0;34750;0
"2019-06-25";"Fressie Orange 1 liter";620525;0;0;0;0;0
"2019-06-25";"Fressie Orange/Mango 1 liter";25166;0;0;0;0;0
"2019-06-25";"Fressie Orange/C-power PET";37067;0;0;0;0;0
"2019-06-25";"Fressie Orange PET";943557;0;0;0;0;0
"2019-06-25";"Fressie Orange/Mango PET";61739;0;0;0;0;0
"2019-06-25";"Fressie Orange/Mango+C 1L";47661;0;0;0;0;0
"2019-06-26";"Fressie Orange 1 liter";604925;0;0;0;0;0
"2019-06-26";"Fressie Orange/Mango 1 liter";25166;0;0;0;0;0
"2019-06-26";"Fressie Orange/C-power PET";37067;0;0;0;0;0
"2019-06-26";"Fressie Orange PET";917637;0;0;0;0;0
"2019-06-26";"Fressie Orange/Mango PET";55979;0;0;0;0;0
"2019-06-26";"Fressie Orange/Mango+C 1L";15261;0;0;0;0;0
"2019-06-27";"Fressie Orange 1 liter";545525;0;0;0;0;0
"2019-06-27";"Fressie Orange/Mango 1 liter";25166;0;0;0;0;0
"2019-06-27";"Fressie Orange/C-power PET";37067;0;0;0;0;0
"2019-06-27";"Fressie Orange PET";917637;0;0;0;0;0
"2019-06-27";"Fressie Orange/Mango PET";55979;0;0;0;0;0
"2019-06-27";"Fressie Orange/Mango+C 1L";7461;0;0;0;0;0
"2019-06-28";"Fressie Orange 1L";522725;0;0;0;0;0
"2019-06-28";"Fressie Orange/Mango 1L";22766;0;0;0;0;0
"2019-06-28";"Fressie Orange/C-power PET";37067;0;0;0;0;0
"2019-06-28";"Fressie Orange PET";455691;0;0;0;329467;0
"2019-06-28";"Fressie Orange/Mango PET";44459;0;0;0;0;0
"2019-06-28";"Fressie Orange/Mango+C 1L";0;0;0;0;0;0
"2019-07-01";"Fressie Orange 1 liter";460925;0;0;0;0;0
"2019-07-01";"Fressie Orange/Mango 1 liter";22766;0;0;0;0;0
"2019-07-01";"Fressie Orange/C-power PET";22667;0;0;0;0;0
"2019-07-01";"Fressie Orange PET";403851;0;0;0;0;0
"2019-07-01";"Fressie Orange/Mango PET";38699;0;0;0;0;0
"2019-07-01";"Fressie Orange/Mango+C 1L";0;0;0;0;0;9339
"2019-07-02";"Fressie Orange 1 liter";438125;0;0;0;0;0
"2019-07-02";"Fressie Orange/Mango 1 liter";22766;0;0;0;0;0
"2019-07-02";"Fressie Orange/C-power PET";22667;0;0;0;0;0
"2019-07-02";"Fressie Orange PET";389451;0;0;0;0;0
"2019-07-02";"Fressie Orange/Mango PET";108244;76238;0;933;0;0
"2019-07-02";"Fressie Orange/Mango+C 1L";99801;123820;0;280;0;9339
"2019-07-03";"Fressie Orange 1 liter";400925;0;0;0;0;0
"2019-07-03";"Fressie Orange/Mango 1 liter";19766;0;0;0;0;0
"2019-07-03";"Fressie Orange/C-power PET";22667;0;0;0;0;0
"2019-07-03";"Fressie Orange PET";337611;0;0;0;0;0
"2019-07-03";"Fressie Orange/Mango PET";108244;0;0;0;0;0
"2019-07-03";"Fressie Orange/Mango+C 1L";99801;0;0;0;0;0
"2019-07-04";"Fressie Orange 1 liter";967328;566683;0;280;0;0
"2019-07-04";"Fressie Orange/Mango 1 liter";19766;0;0;0;0;0
"2019-07-04";"Fressie Orange/C-power PET";22667;0;0;0;0;0
"2019-07-04";"Fressie Orange PET";337611;0;0;0;0;0
"2019-07-04";"Fressie Orange/Mango PET";108244;0;0;0;0;0
"2019-07-04";"Fressie Orange/Mango+C 1L";85401;0;0;0;0;0
"2019-07-05";"Fressie Orange 1 liter";924728;0;0;0;0;0
"2019-07-05";"Fressie Orange/Mango 1 liter";19766;0;0;0;0;0
"2019-07-05";"Fressie Orange/C-power PET";22667;0;0;0;0;0
"2019-07-05";"Fressie Orange PET";337611;0;0;0;0;0
"2019-07-05";"Fressie Orange/Mango PET";93844;0;0;0;0;0
"2019-07-05";"Fressie Orange/Mango+C 1L";85401;0;0;0;0;0
"2019-07-08";"Fressie Orange 1 liter";924728;0;0;0;0;0
"2019-07-08";"Fressie Orange/Mango 1 liter";19766;0;0;0;0;0
"2019-07-08";"Fressie Orange/C-power PET";19787;0;0;0;0;0
"2019-07-08";"Fressie Orange PET";521137;219020;0;933;0;0
"2019-07-08";"Fressie Orange/Mango PET";88084;0;0;0;0;0
"2019-07-08";"Fressie Orange/Mango+C 1L";64401;0;0;0;0;0
"2019-07-09";"Fressie Orange 1 liter";889928;0;0;0;0;0
"2019-07-09";"Fressie Orange/Mango 1 liter";17366;0;0;0;0;0
"2019-07-09";"Fressie Orange/C-power PET";19787;0;0;0;0;0
"2019-07-09";"Fressie Orange PET";521137;0;0;0;0;0
"2019-07-09";"Fressie Orange/Mango PET";88084;0;0;0;0;0
"2019-07-09";"Fressie Orange/Mango+C 1L";51201;0;0;0;0;0
"2019-07-10";"Fressie Orange 1 liter";889928;0;0;0;0;0
"2019-07-10";"Fressie Orange/Mango 1 liter";15566;0;0;0;0;0
"2019-07-10";"Fressie Orange/C-power PET";14027;0;0;0;0;0
"2019-07-10";"Fressie Orange PET";472177;0;0;0;0;0
"2019-07-10";"Fressie Orange/Mango PET";88084;0;0;0;0;0
"2019-07-10";"Fressie Orange/Mango+C 1L";51201;0;0;0;0;0
"2019-07-11";"Fressie Orange 1 liter";834728;0;0;0;0;0
"2019-07-11";"Fressie Orange/Mango 1 liter";15566;0;0;0;0;0
"2019-07-11";"Fressie Orange/C-power PET";60726;47632;0;933;0;0
"2019-07-11";"Fressie Orange PET";440497;0;0;0;0;0
"2019-07-11";"Fressie Orange/Mango PET";88084;0;0;0;0;0
"2019-07-11";"Fressie Orange/Mango+C 1L";51201;0;0;0;0;0
"2019-07-12";"Fressie Orange 1 liter";834728;0;0;0;0;0
"2019-07-12";"Fressie Orange/Mango 1 liter";15566;0;0;0;0;0
"2019-07-12";"Fressie Orange/C-power PET";60726;0;0;0;0;0
"2019-07-12";"Fressie Orange PET";414577;0;0;0;0;0
"2019-07-12";"Fressie Orange/Mango PET";75305;0;0;0;12779;0
"2019-07-12";"Fressie Orange/Mango+C 1L";51201;0;0;0;0;0
"2019-07-15";"Fressie Orange 1 liter";789128;0;0;0;0;0
"2019-07-15";"Fressie Orange/Mango 1 liter";13166;0;0;0;0;0
"2019-07-15";"Fressie Orange/C-power PET";60726;0;0;0;0;0
"2019-07-15";"Fressie Orange PET";391537;0;0;0;0;0
"2019-07-15";"Fressie Orange/Mango PET";69545;0;0;0;0;0
"2019-07-15";"Fressie Orange/Mango+C 1L";40401;0;0;0;0;0
"2019-07-16";"Fressie Orange 1 liter";739328;0;0;0;0;0
"2019-07-16";"Fressie Orange/Mango 1 liter";13166;0;0;0;0;0
"2019-07-16";"Fressie Orange/C-power PET";60726;0;0;0;0;0
"2019-07-16";"Fressie Orange PET";391537;0;0;0;0;0
"2019-07-16";"Fressie Orange/Mango PET";66665;0;0;0;0;0
"2019-07-16";"Fressie Orange/Mango+C 1L";0;0;0;0;0;0
"2019-07-17";"Fressie Orange 1 liter";739328;0;0;0;0;0
"2019-07-17";"Fressie Orange/Mango 1 liter";8366;0;0;0;0;0
"2019-07-17";"Fressie Orange/C-power PET";49206;0;0;0;0;0
"2019-07-17";"Fressie Orange PET";365617;0;0;0;0;0
"2019-07-17";"Fressie Orange/Mango PET";58025;0;0;0;0;0
"2019-07-17";"Fressie Orange/Mango+C 1L";0;0;0;0;0;6399
"2019-07-18";"Fressie Orange 1 liter";679328;0;0;0;0;0
"2019-07-18";"Fressie Orange/Mango 1 liter";8366;0;0;0;0;0
"2019-07-18";"Fressie Orange/C-power PET";46326;0;0;0;0;0
"2019-07-18";"Fressie Orange PET";365617;0;0;0;0;0
"2019-07-18";"Fressie Orange/Mango PET";58025;0;0;0;0;0
"2019-07-18";"Fressie Orange/Mango+C 1L";0;0;0;0;0;6399
"2019-07-19";"Fressie 0range 1 liter";679328;0;0;0;0;0
"2019-07-19";"Fressie 0range/Mango 1 liter";8366;0;0;0;0;0
"2019-07-19";"Fressie 0range/C-power PET";46326;0;0;0;0;0
"2019-07-19";"Fressie 0range PET";186407;0;0;0;147531;0
"2019-07-19";"Fressie 0range/Mango PET";58025;0;0;0;0;0
"2019-07-19";"Fressie 0range/Mango+C 1L";107199;125878;0;280;0;18399
"2019-07-22";"Fressie Orange 1 liter";494528;0;0;0;0;0
"2019-07-22";"Fressie Orange/Mango 1 liter";8366;0;0;0;0;0
"2019-07-22";"Fressie Orange/C-power PET";34806;0;0;0;0;0
"2019-07-22";"Fressie Orange PET";186407;0;0;0;0;0
"2019-07-22";"Fressie Orange/Mango PET";127681;70590;0;933;0;0
"2019-07-22";"Fressie Orange/Mango+C 1L";81999;0;0;0;0;0
"2019-07-23";"Fressie Orange 1 liter";432128;0;0;0;0;0
"2019-07-23";"Fressie Orange/Mango 1 liter";4766;0;0;0;0;0
"2019-07-23";"Fressie Orange/C-power PET";31926;0;0;0;0;0
"2019-07-23";"Fressie Orange PET";186407;0;0;0;0;0
"2019-07-23";"Fressie Orange/Mango PET";127681;0;0;0;0;0
"2019-07-23";"Fressie Orange/Mango+C 1L";81999;0;0;0;0;0
"2019-07-24";"Fressie Orange 1 liter";432128;0;0;0;0;0
"2019-07-24";"Fressie Orange/Mango 1 liter";4766;0;0;0;0;0
"2019-07-24";"Fressie Orange/C-power PET";29046;0;0;0;0;0
"2019-07-24";"Fressie Orange PET";186407;0;0;0;0;0
"2019-07-24";"Fressie Orange/Mango PET";121921;0;0;0;0;0
"2019-07-24";"Fressie Orange/Mango+C 1L";81999;0;0;0;0;0
"2019-07-25";"Fressie Orange 1 liter";358928;0;0;0;0;0
"2019-07-25";"Fressie Orange/Mango 1 liter";4766;0;0;0;0;0
"2019-07-25";"Fressie Orange/C-power PET";29046;0;0;0;0;0
"2019-07-25";"Fressie Orange PET";148967;0;0;0;0;0
"2019-07-25";"Fressie Orange/Mango PET";119041;0;0;0;0;0
"2019-07-25";"Fressie Orange/Mango+C 1L";58599;0;0;0;0;0
"2019-07-26";"Fressie Orange 1 liter";333128;0;0;0;0;0
"2019-07-26";"Fressie Orange/Mango 1 liter";4766;0;0;0;0;0
"2019-07-26";"Fressie Orange/C-power PET";26166;0;0;0;0;0
"2019-07-26";"Fressie Orange PET";102887;0;0;0;0;0
